127.0.0.1 - - [05/Sep/2024:11:14:26 +0900] "GET / HTTP/1.1" 404 807
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/ HTTP/1.1" 200 19499
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/css/header.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/unjoin.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/logo.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EC%B6%95%EC%A0%9C1.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EC%B6%95%EC%A0%9C2.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/css/main.css HTTP/1.1" 200 3944
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/css/footer.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EC%B6%95%EC%A0%9C3.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EC%B6%95%EC%A0%9C4.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EC%9D%8C%EC%8B%9D1.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EC%B6%95%EC%A0%9C6.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EC%B6%95%EC%A0%9C5.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EC%9D%8C%EC%8B%9D2.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EC%9D%8C%EC%8B%9D5.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EC%9D%8C%EC%8B%9D4.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EC%9D%8C%EC%8B%9D3.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EC%9D%8C%EC%8B%9D6.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EC%86%A1%EC%A0%95.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EB%B6%80%EC%82%B0%EB%82%A8%EB%B6%80.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EB%B6%80%EC%82%B0%EB%8F%99%EB%B6%80.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EB%B6%80%EC%82%B0%EC%84%9C%EB%B6%80.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EB%B6%80%EC%82%B0%EB%82%A0%EC%94%A8.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EC%86%A1%EC%A0%95.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/main/%EC%B6%95%EC%A0%9C%EB%B0%B0%EA%B2%BD.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/css/mini/images/main/%EC%9D%8C%EC%8B%9D%EB%B0%B0%EA%B2%BD.png HTTP/1.1" 404 721
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /favicon.ico HTTP/1.1" 404 818
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/restRank HTTP/1.1" 200 438
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/festivalRank HTTP/1.1" 200 296
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/mainFestivalList/%EB%B6%80%EC%82%B0 HTTP/1.1" 200 10675
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/mainRestList/%EB%B6%80%EC%82%B0 HTTP/1.1" 200 18373
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/3.jpg HTTP/1.1" 404 721
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/1.jpg HTTP/1.1" 404 721
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/2.jpg HTTP/1.1" 404 721
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/poster/21f.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/poster/54f.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/poster/59f.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/poster/55f.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/poster/02f.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/poster/03f.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/poster/01f.jpeg HTTP/1.1" 200 590990
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/poster/04f.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/poster/05f.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [05/Sep/2024:11:14:37 +0900] "GET /mini/images/poster/06f.jpeg HTTP/1.1" 304 -
